,hid,bid,state,uid,pid,text,speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_speakers,mentions_bills,has_bill_action,has_presentation_cue,has_vote_cue,has_disposition_cue,has_motion_cue,is_transition,stage_label
469,54113,CA_201720180SB574,CA,32,2556,madame chair and members of the committee brian allison on behalf of the american federation state county municipal employees i won t belabor the point just to say that this is a very important measure i m glad that we re continuing on the conversation about contracting out and ensuring that the state of california s third largest employer here in this state is continuing to operate with the same contracting and due diligence standards that apply in other sectors of government we talked a little bit earlier about the state and other sectors of government we worked at for many years to ensure that we can get those protections in place we need to ensure that the university of california has similar protections in place and we re thankful for the author of this bill for continuing this conversation also grateful for this committee who historically has been supportive of this concept so thank you for your time today we ask for your aye vote,NONLEGISLATOR,0,0,0.6153846153846154,0.44722222222222224,0,0,0,1,0,0,0,0,
470,54113,CA_201720180SB574,CA,33,165448,thank you other people speaking in support today,CHAIRMAN,1,1,0.6346153846153846,0.022222222222222223,0,0,0,0,0,0,0,0,
471,54113,CA_201720180SB574,CA,34,3992,michael young with the california labor federation here in strong support,NONLEGISLATOR,0,0,0.6538461538461539,0.030555555555555555,0,0,0,0,0,0,0,0,
472,54113,CA_201720180SB574,CA,35,165448,thank you,CHAIRMAN,1,1,0.6730769230769231,0.005555555555555556,0,0,0,0,0,0,0,0,
473,54113,CA_201720180SB574,CA,36,4181,kimberly rosenberger with service employees international union in support,NONLEGISLATOR,0,0,0.6923076923076923,0.025,0,0,0,0,0,0,0,0,
474,54113,CA_201720180SB574,CA,37,165448,thank you very much anybody speaking in opposition to this bill today,CHAIRMAN,1,1,0.7115384615384616,0.03333333333333333,0,0,0,1,0,0,0,0,
475,54113,CA_201720180SB574,CA,38,3628,good afternoon madam chair and members senator jason murphy on behalf of the university of california here today in strong opposition to this bill this is of course the third year of this effort and the university has been opposed since the outset i want to start by noting that the university of california cares very deeply for the appropriate compensation of all of our employees it was for that reason that janet napolitano announced about 18 or so months ago the university fair wage fair work plan the fair wage fair work plan provides the uc minimum wage that will be rising to 15 per hour this upcoming october 1 it s currently at 14 per hour it s been ratcheting up since the implementation which started at 13 and so as i m aware in the state that s one of the highest municipal local regional minimal wages that s available right now and will go up again later this fall in addition the fair wage fair work program calls for regular audits of those contracts that are done under the fair wage fair work and of course all contracts going forward but they re being implemented as time goes by into all these contracts annual audits are being done on those contracts annually in addition there s spot audits being made available and the university of california has established a hotline for workers who feel they have not been rewarded in a way that the fair wage fair work program will require so for all those reasons and the significant fiscal impact i know this isn t a fiscal committee but we are at about a 88 million fiscal impact to the bill we remain opposed,NONLEGISLATOR,0,0,0.7307692307692307,0.7805555555555556,0,0,0,1,0,0,0,0,
476,54113,CA_201720180SB574,CA,39,165448,thank you very much next person,CHAIRMAN,1,1,0.75,0.016666666666666666,0,0,0,0,0,0,0,0,
477,54113,CA_201720180SB574,CA,40,33871,thank you thank you madame chair and members karen sarkissian with the california chamber of commerce here also in opposition this bill will turn competitive bidding on its head and it will tie the hands of the uc in their ability to acquire the lowest responsible bid for these short term special services or good contracts the concern with this is that it will lead to higher costs for the uc and those higher costs will ultimately lead to higher costs for students at a time when we re asking the uc and other california universities to produce a skilled workforce that meets the demands of industry including our members and so we believe this bill will discourage vendors from bidding on these uc contracts altogether which will further drive up costs for the uc the senate appropriations committee analysis noted an 88 million annual cost for this bill we can t on the one hand expect the uc to increase enrollment to graduate more students maintain the quality of education they provide maintain tuition rates or decrease them yet on the other hand increase their costs by restricting their ability to make important contracting decisions to acquire the lowest responsible bid for these temporary or special services for which they do not need full time staff this bill eliminates the flexibility that uc has in making important contracting decisions which will likely undermine the quality and the cost of higher education in this state which effects students and ultimately in turn effects employers thank you,NONLEGISLATOR,0,0,0.7692307692307693,0.7027777777777777,0,0,0,1,0,0,0,0,
478,54113,CA_201720180SB574,CA,41,165448,thank you very much anybody else speaking in opposition to this bill today okay the bill s been moved and seconded and i will say that we are awaiting the results of the audit and the author has agreed that the bill won t continue on forward unless they put in what was in the audit because the governor has vetoed this twice and has said we want to see the results of the audit so we ll have actual data as we move forward but we want to keep it moving forward now so that we can actually put in the results of the audit to make sure it is a tight bill with equity for everybody and go ahead,CHAIRMAN,1,1,0.7884615384615384,0.3277777777777778,0,0,0,1,0,0,0,0,
479,54113,CA_201720180SB574,CA,42,81,i just want to respond to uc because we have heard this bill before and because i chair higher education where i believe this bill will go to next i ve supported this bill every time i will continue to support it but i want to say why as a school board member when we were facing budget cuts i voted against outsourcing our bus services becausei always feel and i still feel that employees who work for the entity whether it be a school district a community college or a university are better employees if they are responsible for that entity and i agree with the witness in support when it came to outsource and privatize the bookstore at the community college i opposed it and the same arguments that are made in a school district who looks to save costs by laying off the maintenance workers and the library aids seems to me the same argument that is being made by uc who talks about saving money at the expense at those employees who are at the bottom rung of the wages and so if i am to be sympathetic when i hear uc come to me and say that we need to pay our presidents top dollar to be competitive with other universities throughout the united states and i am sympathetic to that i cannot at the same time be unsympathetic to those workers who make the lowest wage and say that we are going to even give them even lower wages or that we can not afford to educate our students because we re going to give these employees the wages that they deserve so i ll just state that and when you come back to higher ed i will make the same argument and i just can t see how uc argues it both ways we re going to take care of all of employees if we are going to give faculty and administrators competitive wages we have the same responsibility to give the lowest wage earners the same respect so i m very happy to move this and look forward to it coming to higher ed,LEGISLATOR,1,1,0.8076923076923077,0.9888888888888889,0,0,0,1,0,0,0,0,
